2020-06-29 15:16:49,b'Tommy says he is spending a whole week meeting activists from Black Lives Matter to hear what their issues are.\xe2\x80\xa6 https://t.co/iBHTPGC4Br'
2020-06-29 15:16:48,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:16:48,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:48,b'RT @AJEnglish: Are women being left out of the #BlackLivesMatter movement? \n\n@AJStream discusses police brutality against Black women and w\xe2\x80\xa6'
2020-06-29 15:16:48,b'RT @AttorneyCrump: George Floyd\xe2\x80\x99s death should\xe2\x80\x99ve been a WAKE UP call to police officers NATIONWIDE.. Yet they are STILL on our necks!! Sgt\xe2\x80\xa6'
2020-06-29 15:16:48,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:47,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:16:47,b'RT @johncardillo: I was reported for demanding the #BlackLivesMatter terrorists who attacked and beat praying elderly Catholics be prosecut\xe2\x80\xa6'
2020-06-29 15:16:47,"b'All Lives matter when All lives matter that why #blacklivesmatter #saxophonist #denver #life #facts @ Denver, Color\xe2\x80\xa6 https://t.co/zLCRlOu1st'"
2020-06-29 15:16:47,b'RT @JamiSeymore: Artist creates #BlackLivesMatter inspired mural in #Albuquerque @krqe \nFULL STORY &gt;&gt; https://t.co/1xdJLtubqy https://t.co/\xe2\x80\xa6'
2020-06-29 15:16:46,"b""RT @bravenewfilms: Last August, 23-year-old Elijah McClain was gunned down by police in Aurora, Colorado. He was unarmed and hadn't committ\xe2\x80\xa6"""
